NAME,PER,A,R,FIRSTREF,FIRSTURL,COMP,STAR
KOI 1736.01,31.0031,0.196,2.480000000008558,,,01,KOI 1736
KOI 3034.01,31.02137,0.158,1.7100000000059008,,,01,KOI 3034
KOI 3042.01,31.0257,0.197,1.8000000000062115,,,01,KOI 3042
KOI 2305.01,31.03364,0.191,2.400000000008282,,,01,KOI 2305
KOI 2432.01,31.05745,0.185,2.120000000007316,,,01,KOI 2432
KOI 386.01,31.15857,0.2,3.4000000000117327,,,01,KOI 386
KOI 3315.01,31.17663,0.19842,1.400000000004831,,,01,KOI 3315
KOI 2413.02,31.20013,0.17,1.260000000004348,,,02,KOI 2413
KOI 3335.01,31.25377,0.198894,1.9000000000065564,,,01,KOI 3335
Kepler-27 c,31.3309,0.168484,4.895623215064047,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,c,Kepler-27
KOI 4150.01,31.33426,0.205217,1.9000000000065564,,,01,KOI 4150
KOI 291.01,31.51789,0.197,2.7300000000094204,,,01,KOI 291
KOI 367.01,31.57868,0.194,4.980000000017185,,,01,KOI 367
KOI 2082.01,31.58844,0.199,1.9700000000067983,,,01,KOI 2082
KOI 1175.01,31.593,0.199,1.9500000000067288,,,01,KOI 1175
KOI 2958.01,31.6083,0.205,2.300000000007937,,,01,KOI 2958
KOI 124.02,31.71987,0.2,3.5900000000123886,,,02,KOI 124
KOI 3308.01,31.77862,0.189061,1.7000000000058664,,,01,KOI 3308
KOI 1805.02,31.78226,0.194,4.300000000014838,,,02,KOI 1805
Kepler-33 e,31.7844,0.213825,4.02322824477509,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,e,Kepler-33
KOI 679.01,31.80526,0.207,2.6100000000090064,,,01,KOI 679
KOI 3311.01,31.82794,0.172168,1.8000000000062115,,,01,KOI 3311
KOI 1203.01,31.88293,0.2,2.9000000000100075,,,01,KOI 1203
Kepler-11 e,31.9959,0.1939,4.5199990617895605,Lissauer 2011,http://adsabs.harvard.edu/abs/2011Natur.470...53L,e,Kepler-11
KOI 1895.03,32.13493,0.172,2.190000000007557,,,03,KOI 1895
KOI 1647.02,32.2757,0.196,1.9600000000067637,,,02,KOI 1647
KOI 1633.01,32.29861,0.188,1.7100000000059008,,,01,KOI 1633
KOI 1029.01,32.31153,0.2,3.000000000010352,,,01,KOI 1029
KOI 1558.01,32.504651,0.204,36.00000000012423,,,01,KOI 1558
KOI 3448.01,32.51049,0.208923,2.200000000007592,,,01,KOI 3448
KOI 2257.01,32.56281,0.193,2.5000000000086273,,,01,KOI 2257
KOI 759.01,32.62501,0.194,4.2000000000144935,,,01,KOI 759
KOI 3481.01,32.71552,0.205648,1.3000000000044862,,,01,KOI 3481
KOI 1708.01,32.77373,0.201,2.200000000007592,,,01,KOI 1708
KOI 1962.01,32.85833,0.206,2.3700000000081785,,,01,KOI 1962
KOI 1215.02,33.0059,0.214,3.360000000011594,,,02,KOI 1215
KOI 3440.01,33.0261,0.201459,2.300000000007937,,,01,KOI 3440
KOI 2174.02,33.13733,0.171,1.480000000005107,,,02,KOI 2174
KOI 2640.01,33.1809,0.226,9.360000000032299,,,01,KOI 2640
KOI 1329.01,33.1994,0.191,2.9000000000100075,,,01,KOI 1329
KOI 2264.01,33.24201,0.192,2.200000000007592,,,01,KOI 2264
KOI 2189.01,33.35816,0.199,57.0000000001967,,,01,KOI 2189
KOI 1522.01,33.38541,0.199,2.320000000008006,,,01,KOI 1522
KOI 392.01,33.418,0.201,2.2700000000078333,,,01,KOI 392
KOI 2074.01,33.41832,0.188,2.300000000007937,,,01,KOI 2074
KOI 3237.01,33.42033,0.201858,1.7000000000058664,,,01,KOI 3237
KOI 2245.01,33.47025,0.201,2.6000000000089725,,,01,KOI 2245
Kepler-46 b,33.60134,0.1969,9.056856430598454,Nesvorny 2012,http://adsabs.harvard.edu/abs/2012Sci...336.1133N,b,Kepler-46
KOI 951.02,33.65304,0.181,2.400000000008282,,,02,KOI 951
