NAME,PER,A,R,FIRSTREF,FIRSTURL,COMP,STAR
HD 190647 b,1038.1,2.07238,,Naef 2007,http://adsabs.harvard.edu/abs/2007A%26A...470..721N,b,HD 190647
HD 34445 b,1049,2.06642,,Howard 2010,http://adsabs.harvard.edu/abs/2010ApJ...721.1467H,b,HD 34445
GJ 676 A b,1056.8,1.81539,,Forveille 2011,http://adsabs.harvard.edu/abs/2011A%26A...526A.141F,b,GJ 676 A
HD 10697 b,1075.2,2.13177,,Vogt 2000,http://adsabs.harvard.edu/abs/2000ApJ...536..902V,b,HD 10697
47 UMa b,1078,2.10149,,Butler 1996,http://adsabs.harvard.edu/abs/1996ApJ...464L.153B,b,47 UMa
HD 143361 b,1086,2.03474,,Minniti 2009,http://adsabs.harvard.edu/abs/2009ApJ...693.1424M,b,HD 143361
HD 114729 b,1114,2.10235,,Butler 2003,http://adsabs.harvard.edu/abs/2003ApJ...582..455B,b,HD 114729
HD 28254 b,1116,2.14768,,Naef 2010,http://adsabs.harvard.edu/abs/2010A%26A...523A..15N,b,HD 28254
HD 2039 b,1120,2.19755,,Tinney 2003,http://adsabs.harvard.edu/abs/2003ApJ...587..423T,b,HD 2039
HD 139357 b,1125.7,2.34618,,Dollinger 2009,http://adsabs.harvard.edu/abs/2009A%26A...499..935D,b,HD 139357
HD 190228 b,1136.1,2.60478,,Perrier 2003,http://adsabs.harvard.edu/abs/2003A%26A...410.1039P,b,HD 190228
HD 111232 b,1143,1.97489,,Mayor 2004,http://adsabs.harvard.edu/abs/2004A%26A...415..391M,b,HD 111232
HD 170469 b,1145,2.23538,,Fischer 2007,http://adsabs.harvard.edu/abs/2007ApJ...669.1336F,b,HD 170469
HD 164922 b,1155,2.10091,,Butler 2006,http://adsabs.harvard.edu/abs/2006ApJ...646..505B,b,HD 164922
HD 207832 c,1155.7,2.1118,,Haghighipour 2012,http://adsabs.harvard.edu/abs/2012ApJ...756...91H,c,HD 207832
HD 30562 b,1157,2.34083,,Fischer 2009,http://adsabs.harvard.edu/abs/2009ApJ...703.1545F,b,HD 30562
HD 159868 b,1178.4,2.24636,,O'Toole 2007,http://adsabs.harvard.edu/abs/2007ApJ...660.1636O,b,HD 159868
HD 136118 b,1187.3,2.33328,,Fischer 2002,http://adsabs.harvard.edu/abs/2002PASP..114..529F,b,HD 136118
HD 23127 b,1214,2.31864,,O'Toole 2007,http://adsabs.harvard.edu/abs/2007ApJ...660.1636O,b,HD 23127
HD 50554 b,1224,2.26097,,Fischer 2002,http://adsabs.harvard.edu/abs/2002PASP..114..529F,b,HD 50554
HD 126614 A b,1244,2.36847,,Howard 2010,http://adsabs.harvard.edu/abs/2010ApJ...721.1467H,b,HD 126614 A
HD 73267 b,1260,2.19849,,Moutou 2009,http://adsabs.harvard.edu/abs/2009A%26A...496..513M,b,HD 73267
HD 7449 b,1275,2.33982,,Dumusque 2011,http://adsabs.harvard.edu/abs/2011A%26A...535A..55D,b,HD 7449
upsilon And d,1278.1218,2.52452,,Butler 1999,http://adsabs.harvard.edu/abs/1999ApJ...526..916B,d,upsilon And
HD 175167 b,1290,2.40085,,Arriagada 2010,http://adsabs.harvard.edu/abs/2010ApJ...711.1229A,b,HD 175167
HD 142245 b,1299,2.77628,,Johnson 2011,http://adsabs.harvard.edu/abs/2011ApJS..197...26J,b,HD 142245
kappa CrB b,1300,2.65166,,Johnson 2008,http://adsabs.harvard.edu/abs/2008ApJ...675..784J,b,kappa CrB
tau Gru b,1311,2.51797,,Jones 2003,http://adsabs.harvard.edu/abs/2003MNRAS.341..948J,b,tau Gru
HD 8535 b,1313,2.4447,,Naef 2010,http://adsabs.harvard.edu/abs/2010A%26A...523A..15N,b,HD 8535
HD 163607 c,1314,2.41789,,Giguere 2012,http://adsabs.harvard.edu/abs/2012ApJ...744....4G,c,HD 163607
HD 217786 b,1319,2.3791,,Moutou 2011,http://adsabs.harvard.edu/abs/2011A%26A...527A..63M,b,HD 217786
HD 196885 b,1333,2.54171,,Correia 2008,http://adsabs.harvard.edu/abs/2008A%26A...479..271C,b,HD 196885
HD 216437 b,1353,2.48556,,Jones 2002,http://adsabs.harvard.edu/abs/2002MNRAS.337.1170J,b,HD 216437
HD 47186 c,1353.6,2.38704,,Bouchy 2009,http://adsabs.harvard.edu/abs/2009A%26A...496..527B,c,HD 47186
HD 196050 b,1378,2.51056,,Jones 2002,http://adsabs.harvard.edu/abs/2002MNRAS.337.1170J,b,HD 196050
HD 202206 c,1383.4,2.49004,,Correia 2005,http://adsabs.harvard.edu/abs/2005A%26A...440..751C,c,HD 202206
HD 11506 b,1405,2.60488,,Fischer 2007,http://adsabs.harvard.edu/abs/2007ApJ...669.1336F,b,HD 11506
HD 86264 b,1475,2.84117,,Fischer 2009,http://adsabs.harvard.edu/abs/2009ApJ...703.1545F,b,HD 86264
HD 171238 b,1523,2.54268,,Segransan 2010,http://adsabs.harvard.edu/abs/2010A%26A...511A..45S,b,HD 171238
HD 106252 b,1531,2.61147,,Fischer 2002,http://adsabs.harvard.edu/abs/2002PASP..114..529F,b,HD 106252
HD 132563 B b,1544,2.62431,,Desidera 2011,http://adsabs.harvard.edu/abs/2011A%26A...533A..90D,b,HD 132563 B
HD 23596 b,1561,2.77219,,Perrier 2003,http://adsabs.harvard.edu/abs/2003A%26A...410.1039P,b,HD 23596
omicron UMa b,1630,3.94973,,Sato 2012,http://adsabs.harvard.edu/abs/2012PASJ...64..135S,b,omicron UMa
HD 108874 c,1680.3835,2.72021,,Vogt 2005,http://adsabs.harvard.edu/abs/2005ApJ...632..638V,c,HD 108874
HD 12661 c,1707.8812,2.91927,,Fischer 2003,http://adsabs.harvard.edu/abs/2003ApJ...586.1394F,c,HD 12661
HD 204941 b,1733,2.55427,,Dumusque 2011,http://adsabs.harvard.edu/abs/2011A%26A...535A..55D,b,HD 204941
HD 168443 c,1749.83,2.85281,,Marcy 2001,http://adsabs.harvard.edu/abs/2001ApJ...555..418M,c,HD 168443
HD 73534 b,1770,3.06829,,Valenti 2009,http://adsabs.harvard.edu/abs/2009ApJ...702..989V,b,HD 73534
14 Her b,1773.4,2.93362,,Butler 2003,http://adsabs.harvard.edu/abs/2003ApJ...582..455B,b,14 Her
HD 25171 b,1845,3.03064,,Moutou 2011,http://adsabs.harvard.edu/abs/2011A%26A...527A..63M,b,HD 25171
HD 37124 d,1862,2.80658,,Vogt 2005,http://adsabs.harvard.edu/abs/2005ApJ...632..638V,d,HD 37124
GJ 849 b,1882,2.35317,,Butler 2006,http://adsabs.harvard.edu/abs/2006PASP..118.1685B,b,GJ 849
HD 204313 b,1920.1,3.07131,,Segransan 2010,http://adsabs.harvard.edu/abs/2010A%26A...511A..45S,b,HD 204313
HD 142022 b,1928,2.93163,,Eggenberger 2006,http://adsabs.harvard.edu/abs/2006A%26A...447.1159E,b,HD 142022
HD 11964 b,1944.5898,3.15465,,Butler 2006,http://adsabs.harvard.edu/abs/2006ApJ...646..505B,b,HD 11964
HD 131664 b,1951,3.17098,,Moutou 2009,http://adsabs.harvard.edu/abs/2009A%26A...496..513M,b,HD 131664
HD 79498 b,1966.1,3.13296,,Robertson 2012,http://adsabs.harvard.edu/abs/2012ApJ...749...39R,b,HD 79498
HD 66428 b,1973,3.14259,,Butler 2006,http://adsabs.harvard.edu/abs/2006ApJ...646..505B,b,HD 66428
HD 70642 b,2068,3.18072,,Carter 2003,http://adsabs.harvard.edu/abs/2003ApJ...593L..43C,b,HD 70642
HD 120084 b,2082,4.26892,,Sato 2013,http://adsabs.harvard.edu/abs/2013arXiv1304.4328S,b,HD 120084
HD 169830 c,2102,3.60184,,Mayor 2004,http://adsabs.harvard.edu/abs/2004A%26A...415..391M,c,HD 169830
HD 33636 b,2127.7,3.26519,,Vogt 2002,http://adsabs.harvard.edu/abs/2002ApJ...568..352V,b,HD 33636
HD 38529 c,2146.0503,3.71859,,Fischer 2003,http://adsabs.harvard.edu/abs/2003ApJ...586.1394F,c,HD 38529
HD 39091 b,2151,3.34651,,Jones 2002,http://adsabs.harvard.edu/abs/2002MNRAS.333..871J,b,HD 39091
HD 89307 b,2166,3.26609,,Fischer 2009,http://adsabs.harvard.edu/abs/2009ApJ...703.1545F,b,HD 89307
HD 181433 d,2172,3.02208,,Bouchy 2009,http://adsabs.harvard.edu/abs/2009A%26A...496..527B,d,HD 181433
HD 10180 h,2248,3.42452,,Lovis 2011,http://adsabs.harvard.edu/abs/2011A%26A...528A.112L,h,HD 10180
GJ 179 b,2288,2.41241,,Howard 2010,http://adsabs.harvard.edu/abs/2010ApJ...721.1467H,b,GJ 179
47 UMa c,2391,3.57197,,Fischer 2002,http://adsabs.harvard.edu/abs/2002ApJ...564.1028F,c,47 UMa
HD 290327 b,2443,3.43052,,Naef 2010,http://adsabs.harvard.edu/abs/2010A%26A...523A..15N,b,HD 290327
HD 50499 b,2457.8717,3.87172,,Vogt 2005,http://adsabs.harvard.edu/abs/2005ApJ...632..638V,b,HD 50499
epsilon Eri b,2500,3.37558,,Hatzes 2000,http://adsabs.harvard.edu/abs/2000ApJ...544L.145H,b,epsilon Eri
HD 6718 b,2496,3.55427,,Naef 2010,http://adsabs.harvard.edu/abs/2010A%26A...523A..15N,b,HD 6718
HD 74156 c,2520,3.8997,,Naef 2004,http://adsabs.harvard.edu/abs/2004A%26A...414..351N,c,HD 74156
HD 117207 b,2597,3.73753,,Marcy 2005,http://adsabs.harvard.edu/abs/2005ApJ...619..570M,b,HD 117207
NN Ser d,2605,3.70596,,Beuermann 2010,http://adsabs.harvard.edu/abs/2010A%26A...521L..60B,d,NN Ser
HD 37605 c,2720,3.81754,,Wang 2012,http://adsabs.harvard.edu/abs/2012ApJ...761...46W,c,HD 37605
HD 4732 c,2732,4.60219,,Sato 2013,http://adsabs.harvard.edu/abs/2013ApJ...762....9S,c,HD 4732
HD 87883 b,2754,3.57648,,Fischer 2009,http://adsabs.harvard.edu/abs/2009ApJ...703.1545F,b,HD 87883
HD 30177 b,2770,3.80821,,Tinney 2003,http://adsabs.harvard.edu/abs/2003ApJ...587..423T,b,HD 30177
HD 204313 d,2831.6,3.94498,,Robertson 2012,http://adsabs.harvard.edu/abs/2012ApJ...754...50R,d,HD 204313
HD 106270 b,2890,4.3673,,Johnson 2011,http://adsabs.harvard.edu/abs/2011ApJS..197...26J,b,HD 106270
HD 190360 b,2915.0369,3.97285,,Naef 2003,http://adsabs.harvard.edu/abs/2003A%26A...410.1051N,b,HD 190360
HD 183263 c,3066,4.29488,,Wright 2009,http://adsabs.harvard.edu/abs/2009ApJ...693.1084W,c,HD 183263
HD 154345 b,3341.5588,4.21377,,Wright 2007,http://adsabs.harvard.edu/abs/2007ApJ...657..533W,b,HD 154345
GJ 832 b,3416,3.4032,,Bailey 2009,http://adsabs.harvard.edu/abs/2009ApJ...690..743B,b,GJ 832
HD 72659 b,3658,4.75375,,Butler 2003,http://adsabs.harvard.edu/abs/2003ApJ...582..455B,b,HD 72659
HD 24040 b,3668,4.92406,,Wright 2007,http://adsabs.harvard.edu/abs/2007ApJ...657..533W,b,HD 24040
HD 220773 b,3724.7,4.94302,,Robertson 2012,http://adsabs.harvard.edu/abs/2012ApJ...749...39R,b,HD 220773
HD 187123 c,3805.6705,4.83146,,Vogt 2000,http://adsabs.harvard.edu/abs/2000ApJ...536..902V,c,HD 187123
HD 222155 b,3999,5.13864,,Boisse 2012,http://adsabs.harvard.edu/abs/2012A%26A...545A..55B,b,HD 222155
mu Ara c,4205.8,5.34057,,McCarthy 2004,http://adsabs.harvard.edu/abs/2004ApJ...617..575M,c,mu Ara
HD 13931 b,4218,5.14931,,Howard 2010,http://adsabs.harvard.edu/abs/2010ApJ...721.1467H,b,HD 13931
HD 217107 c,4270,5.33414,,Vogt 2005,http://adsabs.harvard.edu/abs/2005ApJ...632..638V,c,HD 217107
55 Cnc d,4909,5.47467,,Marcy 2002,http://adsabs.harvard.edu/abs/2002ApJ...581.1375M,d,55 Cnc
HD 134987 c,5000,5.82513,,Vogt 2000,http://adsabs.harvard.edu/abs/2000ApJ...536..902V,c,HD 134987
NN Ser c,5571,6.15467,,Beuermann 2010,http://adsabs.harvard.edu/abs/2010A%26A...521L..60B,c,NN Ser
